version,t,l,m,r,n,v_m,v_a,v_m_e,v_a_e,e,a,simulation_runs,max_complexity,mean_complexity,has_phase_change,time_to_complexity
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.5,100,1318.25673855641,59.31880568584663,True,433
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.5,100,36307.80547701017,1034.665030455413,True,539
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.5,100,2290.86765276777,47.68740710083887,True,258
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.5,100,363.07805477010174,30.509159335521502,True,253
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.5,100,63095.73444801943,957.9659557520533,True,615
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.5,100,30199.51720402019,558.234940601755,True,777
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.5,100,575439.9373371566,14530.533605633182,True,616
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.5,100,2754.228703338163,123.98202523832305,True,477
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.5,100,25118.864315095823,606.7175467838164,True,280
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.5,100,3630780.5477010175,101422.81260154194,True,1099
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.5,100,4365158.322401665,47917.605414182064,True,1076
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.5,100,10000.0,419.54997881269446,True,344
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.5,100,30199.51720402019,1278.7688438866076,True,748
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.5,100,12022.644346174131,345.75351687066785,True,167
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.5,100,1905.4607179632521,76.92969452437998,True,164
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.5,100,91201.08393559116,1956.6605187669593,True,1390
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.5,100,478630.092322638,10454.95458572482,True,1057
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.5,100,2754.228703338163,139.47626690752773,True,563
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.5,100,1000000.0,25152.59192200403,True,1453
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.5,100,109647.81961431874,5413.297490536044,True,864
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.5,100,478630.092322638,10877.7667474298,False,887
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.5,100,1584.8931924611175,124.05350000131266,True,595
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.5,100,25118.864315095823,1007.9438629471936,True,1397
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.5,100,1202264.4346174132,25047.95934325542,False,4109
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.5,100,1096.4781961431872,30.954290067179276,True,163
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,436.51583224016656,24.817110493287018,True,485
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,630.9573444801943,16.759746072919864,True,529
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,4786.30092322638,177.04565024191115,True,2171
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,2290.86765276777,45.162090781125215,True,2948
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,1318.25673855641,82.92559210099147,False,380
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,25118.864315095823,596.1150304907796,True,1300
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,630.9573444801943,47.08217582637493,True,275
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,2290.86765276777,84.50301496561335,True,414
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,120.22644346174131,20.760895870576707,True,1154
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,173.78008287493762,16.608922813747615,True,404
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,524.8074602497734,46.36726189794834,True,331
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,2290.86765276777,76.57630758364446,False,798
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,173.78008287493762,14.052459544038697,True,568
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,2754.228703338163,125.86458883714923,True,2014
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,43651.58322401666,743.8231170939679,False,4354
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,301.9951720402019,34.740987252680114,True,745
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,10000.0,380.4800389887206,True,984
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,1318.25673855641,127.7226561541331,True,515
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,331131.1214825908,9884.289724746372,True,1428
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,3630780.5477010175,52521.41493175115,False,2796
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,3311.311214825908,248.9217647169506,True,940
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,120.22644346174131,3.3699292037903303,True,162
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,2290.86765276777,137.11679442544104,False,501
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,5754.399373371566,243.20813343269074,True,1842
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,229086.76527677794,5016.755351486985,False,950
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,173.78008287493762,12.935754938883159,True,439
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,144.5439770745928,7.777260024897527,True,454
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,208.92961308540407,18.716660135737758,True,456
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,2290.86765276777,197.5003871005067,True,951
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,363.07805477010174,26.27695539708424,True,618
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,912.0108393559116,51.74019932921367,True,964
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,144.5439770745928,12.21724755094975,True,1239
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,144.5439770745928,11.114203393260757,True,199
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,1096.4781961431872,72.00458254361237,True,1054
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,2754.228703338163,169.10636593880602,False,1336
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,251.18864315095823,12.185099074476582,False,625
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,3311.311214825908,43.92541296052105,True,438
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,20892.96130854041,726.3921849565141,True,867
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,758.5775750291851,71.7151326501863,True,2545
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,20892.96130854041,351.25330884699235,False,4460
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,630.9573444801943,57.90329723275646,True,775
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,630.9573444801943,34.07277128336488,True,601
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,144.5439770745928,10.465948709948796,True,436
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,8317.63771102671,179.41367480229692,True,1829
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,17378.00828749376,729.9524181448639,True,1102
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,2754.228703338163,102.30079832532977,True,553
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,363.07805477010174,31.620911480806,True,739
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,3981.071705534969,171.999001959293,True,571
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,363.07805477010174,37.420140312021545,True,394
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,3981071705.534953,75791582.34522504,False,2863
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,75857.75750291851,1894.1061664399624,False,2202
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,398107.1705534969,6556.164397371556,False,4110
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,2290.86765276777,143.20823689246973,True,809
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,30199.51720402019,1521.067466359931,True,876
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,1096.4781961431872,58.72968534145581,True,1066
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,524.8074602497734,20.35181860302,True,826
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,17378.00828749376,708.6414177369336,True,1180
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,2290.86765276777,81.08985453266108,True,741
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,144.5439770745928,11.51867439278448,True,276
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,301.9951720402019,21.152233051522156,True,909
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,575439.9373371566,14337.438032361115,True,1910
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,1584.8931924611175,59.89799656480805,True,1249
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,1318.25673855641,60.54717111434997,True,1090
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,6918.309709189362,217.66130320325942,False,4596
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,173.78008287493762,7.249453991891825,True,132
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,39.81071705534969,3.930841046202099,True,150
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,1318.25673855641,70.80076416600419,True,830
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,14454.39770745928,299.53140093388265,True,706
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,208.92961308540407,18.030342771183953,True,411
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,15848931.924611174,570985.9675626764,True,3448
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,2290.86765276777,127.92392446634261,True,1621
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,251.18864315095823,14.171202467751533,True,257
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,758.5775750291851,38.25926919376346,True,735
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,173.78008287493762,12.171656463215214,True,726
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,1096.4781961431872,23.599545607974726,True,2505
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,6918.309709189362,333.7712831348287,True,2281
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,173.78008287493762,20.00440393391157,True,219
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,120.22644346174131,12.4517962767483,True,504
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,1905.4607179632521,111.8118284747878,True,1015
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,43651.58322401666,2173.870608676123,True,778
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,363.07805477010174,16.728211993716148,True,295
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,1737800.8287493763,26620.336624261367,False,2763
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,1905.4607179632521,124.3563430936132,True,464
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,758.5775750291851,47.60428950061673,False,666
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,630.9573444801943,38.131667506904485,False,1213
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,20892.96130854041,530.1461557528083,False,4531
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,75857.75750291851,1715.5132783848364,False,2974
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,173.78008287493762,17.821027053665713,True,404
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,1905.4607179632521,120.25444796867774,True,793
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,758.5775750291851,42.47822195749369,True,640
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,30199.51720402019,903.6072575854108,True,2015
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,83.17637711026708,11.512291514953606,True,1074
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,144.5439770745928,8.326413327910696,True,633
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,3981.071705534969,325.13495473188664,True,877
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,4786.30092322638,317.3967340885595,False,1022
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,57543993.73371567,777991.3480189443,False,3760
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,208.92961308540407,7.587204414103426,True,229
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,144.5439770745928,17.16853425548289,True,1409
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,144.5439770745928,12.180164376527106,True,370
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.7,100,144.5439770745928,9.225753332342048,True,812
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,19.054607179632523,3.5682696738686204,True,1270
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,13.1825673855641,3.4647024552766337,False,2601
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,27.542287033381633,3.2847878232578527,False,139
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,13.1825673855641,0.7947358216624363,True,108
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,758.5775750291851,30.62594857288235,False,2527
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,9.120108393559116,1.2062164392467725,True,499
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,27.542287033381633,2.542850655271629,True,324
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,15.848931924611174,2.713950314333788,True,1687
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,33.11311214825908,4.562238923060038,True,984
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,22.908676527677702,5.152325258203715,False,1458
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,7.585775750291852,2.370406071047293,True,2868
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,22.908676527677702,3.581296753851067,True,945
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,69.18309709189363,10.588433765247453,True,642
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,33.11311214825908,3.9260199589537033,True,1515
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,69.18309709189363,13.75286266528258,False,2698
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,9.120108393559116,1.0991976724008037,True,244
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,9.120108393559116,1.5254001204176737,True,531
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,47.863009232263806,5.0039278933935645,True,1338
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,144.5439770745928,7.68639839225997,True,1932
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,19.054607179632523,2.819401971822099,True,639
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,3311.311214825908,144.52041080152824,False,2941
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,13.1825673855641,2.9126016527679357,False,222
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,22.908676527677702,4.195672629996161,False,1851
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,9.120108393559116,2.4133449239012936,True,367
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,47.863009232263806,5.702748045278599,True,1173
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,100.0,4.47764270434403,True,538
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,13.1825673855641,4.199889337630135,True,1862
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,13.1825673855641,5.030318978788056,False,
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,363.07805477010174,7.140027977321201,True,1414
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,47.863009232263806,6.144284642335493,False,2818
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,27.542287033381633,4.804062503655586,True,1530
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,27.542287033381633,5.484274352010391,False,3775
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,13.1825673855641,2.6832489529910037,True,1358
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,13.1825673855641,1.5071378768970536,True,348
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,22.908676527677702,2.3093630719204046,True,215
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,15.848931924611174,3.8278754134589668,True,434
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,27.542287033381633,6.408889754285493,True,3430
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,39.81071705534969,3.8177365088760524,True,704
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,10.964781961431873,3.4820925216478487,False,1310
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,83.17637711026708,9.37437796623328,True,1141
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,912.0108393559116,40.744569094459244,False,2689
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,5.248074602497733,1.960718093809543,False,
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,22.908676527677702,3.1381856475510124,True,1116
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,15.848931924611174,2.9350994119649005,False,3732
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,27.542287033381633,5.4174963796293785,True,688
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,251.18864315095823,22.48021745606957,False,2047
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,120.22644346174131,13.232014132571413,True,2099
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,5.248074602497733,1.046873627086029,True,116
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,436.51583224016656,36.743679913388156,False,1736
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,15.848931924611174,2.7696275145949834,False,596
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,10.964781961431873,1.9029112429862551,False,529
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,69.18309709189363,4.957440194272385,True,1093
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,19.054607179632523,2.8040755320757946,True,490
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,10.964781961431873,1.3202242763441452,True,329
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,436.51583224016656,21.322135176068066,True,679
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,57.543993733715666,1.9425396933288077,True,407
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,47.863009232263806,3.63908947262645,True,479
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,33.11311214825908,6.04683262286388,True,856
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,19.054607179632523,2.3477937788457783,True,419
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,630.9573444801943,47.68531113568816,True,3126
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,10.964781961431873,1.150186350624804,True,218
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,19.054607179632523,3.783913550282063,True,1535
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,69.18309709189363,5.156807988376462,True,317
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,57.543993733715666,9.426647592250188,True,1143
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,15.848931924611174,4.060965071465751,True,1729
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,251.18864315095823,17.52255835181198,True,2259
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,5.248074602497733,0.8861681221811479,True,297
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,22.908676527677702,2.2687789115521544,True,507
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,10000.0,335.4578106274776,False,4219
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,9.120108393559116,2.0794685536169375,True,738
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,10.964781961431873,1.6475513287780668,True,219
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,19.054607179632523,4.304104284005182,False,1527
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,22.908676527677702,3.2302073916059046,False,532
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,13.1825673855641,0.9227732302441943,True,98
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,758.5775750291851,51.910472380638836,False,3860
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,9.120108393559116,2.6733072011294206,False,594
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,27.542287033381633,6.151648453833954,False,1661
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,9.120108393559116,1.373504728507254,True,331
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,524.8074602497734,9.81636885277885,False,4883
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,6.309573444801943,1.5997029847275521,False,961
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,33.11311214825908,2.535658060543723,True,108
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,69.18309709189363,10.953553820580291,False,543
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,27.542287033381633,2.296751489614507,True,282
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,57.543993733715666,7.60014649002586,False,3329
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,27.542287033381633,2.5152189193092185,True,349
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,436.51583224016656,19.233874169890452,True,696
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,13.1825673855641,2.1674078320116603,True,944
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,27.542287033381633,5.872231585260331,True,2137
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,15.848931924611174,3.9416927196626186,True,1092
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,6.309573444801943,1.5542005237089422,True,961
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,33.11311214825908,4.741276324374808,False,3400
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,10.964781961431873,3.005598731660071,True,1816
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,47.863009232263806,8.44734751348473,True,1754
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,22.908676527677702,3.0214337933151265,True,620
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,47.863009232263806,5.051663865645868,False,3850
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,173.78008287493762,16.477486007969453,True,944
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,10.964781961431873,1.907167816698294,True,1090
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,19.054607179632523,2.321447721685957,True,538
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,144.5439770745928,19.73974902123086,False,2767
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,100,173.78008287493762,10.013406539301092,True,1487
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.01,0.1,100,2511886.4315095823,104894.81446221685,True,663
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.01,0.1,100,25118864315.09572,194562810.24522114,True,1069
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.01,0.1,100,158489.31924611173,4151.0914095659555,True,193
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.01,0.1,100,691830.9709189363,6028.114272133062,True,721
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.01,0.1,100,52480.746024977336,2820.82774697584,True,330
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.01,0.1,100,17378008287.49369,241470370.38362294,True,1620
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.01,0.1,100,52480.746024977336,1292.258814043447,True,181
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.01,0.1,100,1445439.770745928,39750.69684864192,True,522
